CumulativeDistance(km),Elevation,Slope
5.419443341382211,-11.954158782958977,-0.002205790895843208
10.946652098500113,-14.74386024475097,-0.0005047215664144099
16.59124520314956,6.200166702270515,0.003710458231217749
22.14040124333493,6.043428421020515,-2.8245426892836894e-05
27.84705203694889,14.912603378295906,0.001554182177609406
33.58735951402796,7.974046707153327,-0.0012087430331647034
39.43542120010853,-7.634115219116204,-0.002668946184924783
45.3169919310898,21.199220657348647,0.004902318988460815
51.21047185218104,24.942430496215827,0.0006351442422788621
57.13219794086059,23.242231369018562,-0.0002871120855197105
62.93785098656574,21.746057510375984,-0.0002577098298613286
68.8150732840052,25.071573257446296,0.0005658312003136506
74.62537616872397,39.53447914123536,0.002489182779408422
80.5331451375666,67.84340858459473,0.004791813896694283
86.3696619299466,26.859590530395508,-0.007021965242643801
92.24441384900558,32.420915603637695,0.0009466484967986533
98.12473425258953,43.78441047668457,0.0019324618546501353
104.06115916080145,24.720029830932617,-0.0032114245426367637
109.95575729451377,25.444597244262695,0.0001229205786203033
115.71205843089051,19.810823440551758,-0.0009787142246795446
121.62325501173457,26.810823440551758,0.0011841934038675577
127.52879652711668,26.278440475463867,-9.014972864066699e-05
133.36807492196894,40.558603286743164,0.0024455355346421374
139.2834558674198,49.56389808654785,0.0015223524710999514
145.1799427578491,42.81082344055176,-0.0011452708657687602
151.0494088623999,60.6658878326416,0.0030420253007758516
156.91807690212184,66.9763355255127,0.0010752776695084779
162.8197759658784,129.23393440246585,0.010549097506392493
168.6541705318507,94.63867378234866,-0.00592953737168989
174.35896398006244,147.44302558898926,0.009256137366935332
180.2299654928078,159.05963325500485,0.0019786415726170594
186.08009271647563,189.80012702941895,0.005254670983914226
191.9541581246651,198.78024482727056,0.0015287738855157753
197.81279378763568,166.32899665832517,-0.0055390452719313145
203.69345884940333,163.83702278137207,-0.00042375715174705847
209.61955976846008,173.14856147766116,0.0015712757550830226
215.44556905214097,166.40181159973145,-0.001158039671654471
221.40244424354182,203.02241706848145,0.006147620067919885
227.10706743873365,164.76552009582517,-0.006706296921574295
232.9653284396157,152.33020210266116,-0.002122697843488316
238.89715288730508,121.62736701965335,-0.005175951404793747
244.80602500586508,124.03730964660645,0.0004078515457092687
250.73872696406127,105.85936164855957,-0.003064025148428962
256.5810537886463,106.52552986145017,0.0001140244688276085
262.3723147582216,106.81082344055176,4.9262773789748914e-05
268.26758929073816,99.18144416809085,-0.0012941516515269204
274.11344010058593,85.05508613586426,-0.0024164759744517736
280.0366361951561,133.86381721496585,0.008240269324165161
285.9086814108773,137.38372993469235,0.0005994355612764471
291.7557130488974,141.00142097473145,0.0006187226722898495
297.47654965950903,105.94714546203616,-0.006127473636928
303.31443112014057,106.36374092102056,7.13607259403545e-05
309.0440390629247,88.16813850402836,-0.00317571509232281
314.7968121618079,78.19426155090336,-0.0017337511460448938
320.5737890383502,81.81082344055176,0.0006260301827299391
326.4937161774077,97.16919136047366,0.002594350835602862
332.37900175979144,101.87614631652835,0.0007997836112055258
338.2613962812155,117.27440071105957,0.0026176847435937373
344.0828910921765,141.74513435363767,0.00420351377733833
350.0162308712969,148.00461006164556,0.0010549666698737182
355.9663273159533,165.13978767395017,0.0028798151041220708
361.91672258569844,147.81082344055176,-0.002912237498155428
367.8258336888513,157.81082344055176,0.0016923019089393066
373.6951747708478,164.59158515930176,0.0011552850011646333
379.5792319032569,167.91005134582517,0.0005639758608470086
385.526780830159,139.86815071105957,-0.004714866742487129
391.4514435813781,127.80197334289556,-0.0020366015543553393
397.33454927835425,125.81863594055176,-0.00033712421712280667
403.2358718357658,131.06273078918457,0.0008886304379425379
409.1159305245415,120.76530647277835,-0.001751245159519022
414.9432040527231,116.38780403137207,-0.0007512093640766991
420.83136459225733,113.63864326477056,-0.0004668963674042375
426.7440154477643,106.70138740539556,-0.0011732902937966864
432.5703130400184,130.68094062805176,0.004115744663392471
438.4850274329581,128.03640937805176,-0.00044711055755401155
444.40082478224855,124.16945075988767,-0.0006536665118570848
450.2691011190494,112.38551521301267,-0.0020080744107049127
456.2111775935124,140.25262641906735,0.004689793429252906
462.19325329172545,143.11691474914556,0.0004788117828287957
468.1337009150503,147.89538764953616,0.0008043960999888563
474.07939118203615,150.37399482727056,0.0004168745875474166
480.0522254282017,144.76884651184085,-0.0009384402922328029
486.00622390273384,150.59578132629395,0.000978659104361124
491.9773714968629,157.15461921691895,0.0010984216663935413
497.95066442529384,159.32174873352056,0.0003628031544019507
503.8281566125348,156.69857978820795,-0.0004463075171766381
509.7746924370987,149.88096809387207,-0.001146484591276454
515.7435001612732,150.65934944152835,0.000130408179258935
521.5691528397595,152.81082344055176,0.0003693103790702578
527.4989559356205,155.55746650695795,0.00046319296307213205
533.4280233663446,152.81082344055176,-0.00046325043499644464
539.342091808443,160.18472480773926,0.0012468407221495003
545.2330103937522,156.81082344055176,-0.0005727292472860394
551.0677027417316,163.79475593566895,0.0011969667085421874
556.9779195898477,163.10084724426267,-0.00011740833022522124
562.7462507084222,163.73375129699707,0.00010972047889144318
568.6228193932276,166.81186103820795,0.0005237937147182006
574.5496040299055,172.23532295227056,0.000915076596591604
580.4652427122422,173.78782844543457,0.00026244089210511885
586.3708045102857,175.90382575988767,0.0003583058457121123
592.3174942400022,182.76313972473145,0.0011534676057784997
598.2035635738984,192.81082344055176,0.0017070277541514375
604.1519689639831,208.83212471008295,0.0026933775052111752
610.0774829877909,223.46539497375485,0.0024695360106950733
615.947086902211,241.60022163391113,0.00308961676538403
621.9273247591491,246.48587226867676,0.0008169659387540022
627.8488328794803,240.45153999328613,-0.0010190532804763167
633.7677592112587,221.45540046691895,-0.003209389416519281
639.7103170516989,202.66401863098145,-0.0031621706242485116
645.6910753608574,199.45533943176267,-0.0005365003956614022
651.6531763741849,210.14990425109866,0.0017937577366484974
657.6206842379082,204.07811164855957,-0.0010174754254535178
663.5546342146528,221.28767585754395,0.002900186937272735
669.4870905760284,210.87631416320795,-0.0017549832750765849
675.4611829222126,214.04620552062985,0.0005306063538583556
681.4337100047759,211.52171516418457,-0.0004226837855311719
687.419566403955,202.04242134094235,-0.001583615307667968
693.3977767367248,193.28154182434085,-0.0014654685982823756
699.3062579672259,187.81082344055176,-0.0009259094123118992
705.1999725237574,177.65840339660645,-0.0017225842796703048
711.1520577825266,205.96066474914556,0.004755016119912153
717.0421457959358,197.45274543762207,-0.0014444468897841123
722.9866042161558,211.83328437805176,0.0024191503958568192
728.9686057489304,214.16839790344235,0.00039035655751621366
734.9540966128367,194.81082344055176,-0.003234083035632148
740.8052006042976,191.36044502258295,-0.0005896969910301136
746.6564671912932,192.41040229797366,0.00017944102525156336
752.6154982055215,218.26722908020017,0.004339099212688909
758.5651222002766,227.07119941711426,0.001479752391861264
764.5316814061737,230.40857124328613,0.0005593461341795417
770.4603788778784,195.21022224426267,-0.005936944694346616
776.4291002773318,203.50918769836426,0.0013904092516131728
782.3860436423805,237.51498603820795,0.00570859856404993
788.3366402593527,222.51674079895017,-0.002520460754553574
794.2561591528734,242.02285957336426,0.0032952202915958475
800.2258970298417,245.86779975891113,0.0006440718612421695
806.2039882974866,252.78137397766113,0.0011564852239992018
812.161148081545,260.26111030578613,0.001255587662453021
818.1034703427215,265.95630073547363,0.0009584115736866677
824.0034057342228,239.47543525695795,-0.004488331434384937
829.959500284245,240.53698921203613,0.00017822986961720295
835.8974196164633,235.06610298156738,-0.0009213473481838232
841.7066215094158,285.22949409484863,0.008635160567260975
847.616205095166,285.8497943878174,0.00010496514415406088
853.330370864207,296.7715473175049,0.0019113468826650014
859.1875590854859,269.30969429016113,-0.004688572740001114
865.0838291920505,280.61538887023926,0.0019174315924724759
871.0360943637182,274.82553291320795,-0.0009727147212107665
877.0137947723218,272.01407051086426,-0.0004703250765624196
882.9766356572422,288.97812080383295,0.0028449610882405967
888.8790831461703,272.0989398956299,-0.0028596918379816985
894.7591419246786,266.45718574523926,-0.0009594724071485971
900.6985608063993,264.77133369445795,-0.0002838412451375879
906.6530751422613,285.7064838409424,0.0035158451160994426
912.5916225543624,254.75149726867676,-0.005212551895971721
918.500148558012,270.8419818878174,0.002723265431886349
924.4684394503087,269.61691474914556,-0.00020526263896637967
930.3729117052765,293.96957588195795,0.004124443317067495
936.2244349704616,307.57937812805176,0.002325856299173945
942.0790559647137,269.85449409484863,-0.006443608231897608
947.9452514956221,278.5792865753174,0.0014872999773871685
953.7532480618148,291.65121650695795,0.0022506779717690983
959.6157763403652,271.0176410675049,-0.003519569451792075
965.5410924455224,279.7935199737549,0.001481081979510216
971.4607495923176,284.5363178253174,0.0008011946864406103
977.415319203393,267.6930561065674,-0.002828627897375128
983.3830395528082,280.52609443664556,0.002150408795770009
989.347294249652,295.91674995422363,0.0025804826084510775
995.2262337519426,303.93737983703613,0.001364298761653779
1001.1957651733782,318.02832221984863,0.002360477127604066
1007.0865078947942,316.62472724914556,-0.00023827130755519938
1012.9308261259217,353.92468452453613,0.006382259794945198
1018.6688679104326,324.13437080383295,-0.005191721294382768
1024.5099401386951,313.49841499328613,-0.0018208909931097272
1030.4167347142366,298.39428901672363,-0.002557076563844788
1036.3959294037668,299.85641670227056,0.0002445358884378137
1042.3817920401273,305.29550361633295,0.000908655484511662
1048.3463821733394,317.2899799346924,0.0020109472822904574
1054.266960292823,318.9225482940674,0.00027574475438513885
1060.1843799174972,329.7800922393799,0.001834844346687712
1066.1063737474476,342.11245918273926,0.0020824687254803434
1072.0630483232728,354.89230537414556,0.0021454665734590393
1078.0374200518986,345.19583320617676,-0.0016230111898643401
1083.999255036928,332.75515937805176,-0.002086718914455799
1089.943343619182,322.99685859680176,-0.0016416815877177589
1095.8884699253226,327.7459125518799,0.0007988146442192446
1101.8577954005266,325.23971748352056,-0.00041984560546578115
1107.8085588280544,337.04135322570795,0.001983213731467435
1113.6762938976906,355.5756244659424,0.0031586755400978953
1119.5185045846424,384.9268207550049,0.005023987983626874
1125.2589861108668,350.21090888977056,-0.00604756094182011
1131.1059608569226,331.81082344055176,-0.003146941153051996
1137.0423236602005,327.1640033721924,-0.0007827722500035736
1142.9884025130912,330.28476142883295,0.0005248430325008942
1148.85524905789,329.27340888977056,-0.00017238435185576624
1154.8033709819713,333.0805072784424,0.0006400504961504855
1160.7933211962202,343.4465961456299,0.0017305801377995847
1166.781204342356,351.81082344055176,0.0013968588048214696
1172.7240644598128,359.5404682159424,0.001300660729449991
1178.7019728314601,367.76101875305176,0.0013751549916854984
1184.6883129260727,377.73880195617676,0.0016667584944103776
1190.6681306501528,387.21170234680176,0.0015841453415007527
1196.637301952301,396.67025947570795,0.0015845678822288495
1202.5491693492288,404.32052803039556,0.0012940527994019526
1208.5356230488499,413.5455951690674,0.0015409903093806228
1214.4634575047908,420.00583076477056,0.001089813766514464
1220.436015389633,430.70117378234863,0.001790747486051467
1226.400523595889,463.1891498565674,0.005446882618108149
1232.3626891503945,463.46594429016113,4.642515057042901e-05
1238.3092588644295,475.01053047180176,0.0019413858302869008
1244.0234695381907,492.394868850708,0.003042299168060483
1249.8651885631516,497.108980178833,0.0008069733083673226
1255.7101186166678,477.6100482940674,-0.00333604195537555
1261.6211938875144,499.711519241333,0.003738993319247686
1267.5685287968442,461.5418109893799,-0.006417951710113861
1273.4587113005332,450.87271308898926,-0.001811335708818649
1279.3762930612556,449.45114326477056,-0.00024022816780568527
1285.2805712270256,453.46667671203613,0.0006801057359637338
1291.266546490071,461.5027484893799,0.0013424832920634641
1297.2268129306315,471.98379707336426,0.0017584865858780113
1303.191721256886,478.27798652648926,0.0010552030490428707
1309.1558578780175,487.4079303741455,0.0015308072949415667
1315.081179253515,496.732271194458,0.0015736430531634274
1320.9943674999322,507.81765937805176,0.0018746888686167792
1326.9265885823,514.4594440460205,0.0011196117905500934
1332.7702486393812,524.8108234405518,0.0017713863047162741
1338.6714640549276,537.641939163208,0.002174317461595019
1344.6207991214199,546.038179397583,0.0014112905291994975
1350.581946261675,558.6169147491455,0.002110119924170163
1356.5650940398837,567.609224319458,0.0015029395735575264
1362.549435674081,578.2677936553955,0.001781076346816404
1368.5255075576238,584.8108234405518,0.001094871332316935
1374.4710276608516,602.9466876983643,0.0030503410875637967
1380.435587176803,617.728853225708,0.0024783331422565218
1386.3918610805301,619.1750202178955,0.00024279726143597237
1392.3307675061014,633.2544269561768,0.002370706949962906
1398.3077319716194,630.9338703155518,-0.0003882500312679856
1404.289024325194,619.5220050811768,-0.0019079263409612207
1410.2050183511979,631.348726272583,0.0019991097251656873
1416.172493320323,630.8108234405518,-9.013910151517815e-05
1422.1583355489854,616.535005569458,-0.002384930528695817
1428.0234708123796,608.156587600708,-0.0014285123177025095
1433.9828135204834,615.8144855499268,0.0012850239236627838
1439.9613992220113,630.148042678833,0.002397482923970323
1445.9393233919764,641.1449298858643,0.0018395829211556509
1451.8911615112697,649.3863849639893,0.0013846907313237653
1457.8529772686227,666.8108234405518,0.0029226730891628487
1463.8239039216849,674.8258991241455,0.0013423503836683763
1469.66214200328,679.4197101593018,0.0007868488696338192
1475.5684749707962,673.8553791046143,-0.0009420957276351305
1481.5332903188691,688.1222248077393,0.0023918335892382805
1487.5082667378144,685.9099445343018,-0.00037025757397516484
1493.475623102165,683.8108234405518,-0.00035176734312204446
1499.4158483134831,700.764741897583,0.0028540868155517312
1505.3150686613255,688.734468460083,-0.0020392988781814175
1511.196886497539,640.7461261749268,-0.008158760373315048
1516.868480273711,608.152437210083,-0.005746830653101389
1522.3100823444472,556.2682819366455,-0.009534720583935914
1527.4808319490344,537.0031452178955,-0.0037257918468260676
1533.1282113161994,522.7838459014893,-0.00251785799960243
1538.8303143837568,517.1232013702393,-0.0009927292551859983
1544.7516627902573,523.4612140655518,0.0010703664537547771
1550.7097935245442,543.8108234405518,0.0034154351897475706
1556.673755634321,574.4199542999268,0.005132348310730783
1562.6131981426586,580.583589553833,0.00103774642910575
1568.5093702321278,558.8121662139893,-0.0036924674194513786
1574.4725400540553,562.5035724639893,0.000619034231831888
1580.3998257267456,570.323335647583,0.0013192823183169734
1586.361166416886,542.567476272583,-0.004655976032523418
1592.2495713839812,539.2800617218018,-0.0005582860841181066
1598.1742097509994,507.24893379211426,-0.0054064275227331295
1604.0097885638338,485.8761920928955,-0.003662488740999042
1609.80165475987,485.044527053833,-0.00014359189437623338
1615.5902152677968,450.59887886047363,-0.0059506414671125305
1621.3910418554158,454.33780097961426,0.0006445498865835442
1627.3467292790733,435.91443061828613,-0.003093407872304667
1633.268055764777,416.16919136047363,-0.0033345972909085155
1639.14993377382,411.32083320617676,-0.0008242874379310191
1644.8702002911425,397.81082344055176,-0.0023617797745460294
1650.5925834387442,397.74838447570795,-1.0911356900310932e-05
1656.4291281272572,402.8950824737549,0.0008818056354774889
1662.3191478932815,423.81082344055176,0.0035510476700682772
1668.1985425535902,391.60241889953613,-0.005478183793044557
1673.886073125415,383.42575263977056,-0.0014376478783730351
1679.7768416238584,396.6245746612549,0.002240594249285419
1685.6980405108604,389.58297920227056,-0.001189217858302612
1691.6376761612516,383.86120796203613,-0.0009633202399978139
1697.5498778930973,382.37454414367676,-0.0002514568828650679
1703.5365121098598,408.2821674346924,0.004327577458879106
1709.4695306674232,418.30685615539556,0.0016896439179216335
1715.39768139548,425.05069160461426,0.0011375951386157195
1721.326575569097,390.16964912414556,-0.005883229057399276
1727.1429925309956,380.2296772003174,-0.0017089510585196544
1733.0762589915375,372.3473529815674,-0.0013284965829817108
1739.0007681006846,379.17297554016113,0.001152099259676292
1744.9060039417225,394.7493305206299,0.002637719373072673
1750.8092449269486,407.16555976867676,0.002103290256847141
1756.7352535038463,421.6419086456299,0.002442849801701055
1762.6588380221913,420.81973457336426,-0.00013879671501594956
1768.5460160437278,440.57437324523926,0.0033555361498511355
1774.4435825885482,456.4154682159424,0.002686039207919706
1780.3867612194008,464.90939521789556,0.0014291892486386019
1786.352133373089,473.24148750305176,0.0013967430816541487
1792.2437280530635,504.81082344055176,0.00535836860006743
1798.0165474622613,477.92349433898926,-0.004657573223011776
1803.8674908934588,474.54284858703613,-0.0005777949815626947
1809.7703855985012,489.9675006866455,0.002613065770330149
1815.6676457005149,500.81192207336426,0.0018388914850501247
1821.4699099376028,490.6279010772705,-0.0017551804916083916
1827.3592246488165,474.97131538391113,-0.0026584732623556317
1833.2293644442823,457.70431709289556,-0.0029414969477137456
1839.211243056754,441.88144111633295,-0.0026451349152376916
1845.1638396508627,432.34570503234863,-0.0016019456271271562
1851.0634776302854,416.9674701690674,-0.0026066404272463276
1856.9214952972711,403.14087104797363,-0.002360286347208712
1862.7694216819295,396.1984272003174,-0.0011871633449198693
1868.7437483457747,382.73510932922363,-0.002253528912734154
1874.6423746934115,393.2096576690674,0.0017757606131536526
1880.5972953297291,393.81082344055176,0.00010095277640108401
1886.415072733722,389.61142158508295,-0.0007218223668349275
1892.2863042249194,369.86825752258295,-0.0033626955592025633
1898.1328120372252,365.81082344055176,-0.0006939927581198174
1904.053908159722,364.81082344055176,-0.00016888764838668744
1909.9336100718742,360.19619941711426,-0.0007848397916057412
1915.7364855140643,382.4068012237549,0.0038275165524246026
1921.59661308711,374.56286811828613,-0.0013385259975478654
1927.3731153356725,360.35669136047363,-0.0024593042894335564
1933.1090719206397,350.6721820831299,-0.001688386084149403
1938.9701137401287,334.41662788391113,-0.0027734922731938727
1944.926736325956,349.29980659484863,0.0024985935396258513
1950.7618532182303,342.7909564971924,-0.0011154618181298088
1956.5767195337592,331.98013496398926,-0.0018591694024559585
1962.3724202147127,310.27636909484863,-0.0037448044790280004
1968.1768847627116,306.7069721221924,-0.0006149399213553409
1973.9871128267307,291.2378559112549,-0.0026623939784279176
1979.7857028065466,291.38803291320795,2.5898882741461872e-05
1985.7251142705438,280.0618305206299,-0.0019069570211179769
1991.5894474110598,263.98880195617676,-0.002740810963382418
1997.3664803372606,254.11435127258295,-0.001709259893397867
2003.2903055336883,268.45068550109863,0.0024201143269995465
2009.1955851678626,260.01013374328613,-0.0014293229585549715
2015.165590790061,260.81082344055176,0.00013411875095869282
2021.0334460538538,261.46060371398926,0.00011073556593103614
2026.9791479273201,272.12719917297363,0.0017940010592501874
2032.7845558288916,283.81082344055176,0.0020125414898779937
2038.6100255554343,285.54406929016113,0.0002975289428957394
2044.3920423277843,264.8001117706299,-0.0035876681677455614
2050.323615828963,258.10009956359863,-0.00112955056625364
2056.2217422643334,253.06369209289556,-0.0008538995435059033
2062.153955262801,248.15857124328613,-0.0008268618896315014
2067.9280000956765,244.81082344055176,-0.0005797924851004669
2073.7493368817204,249.31942939758295,0.0007744966702218813
2079.475762706589,250.97876167297363,0.0002897675314651795
2085.263935682898,239.81082344055176,-0.001929440995998629
2091.0983720862064,237.19485664367676,-0.00044836666578312395
2096.966113014797,244.80890083312988,0.0012976108321950041
2102.8905889515604,248.80792427062988,0.0006750003679962091
2108.7805932431575,238.14373970031738,-0.0018105563327902004
2114.640023404666,241.15454292297363,0.0005138389126018912
2120.340127003182,231.99618721008295,-0.001606699870380472
2126.057119787914,234.84042549133295,0.0004975060120498743
2131.8721553367454,252.57953071594238,0.0030505583457996377
2137.625567885848,243.13147163391113,-0.0016421661060104541
2143.365800507099,238.91446113586426,-0.0007346410461546581
2149.1008404747467,246.54828071594238,0.001331083937189878
2154.7837949292098,240.31106758117676,-0.0010975300232904967
2160.509891647863,220.59977912902835,-0.003442360375775347
2166.309742113187,226.18463325500488,0.0009629307099151829
2172.1281109691895,204.09390449523926,-0.003796721951887903
2177.868833788222,204.58127021789556,8.489622962469134e-05
2183.6380067447985,191.53409004211426,-0.002261533892983526
2189.4799896371755,201.12639045715335,0.0016419596893300936
2195.3515859016147,191.07737922668457,-0.00171146154774465
2201.1277489060144,193.83865547180176,0.0004780468007938723
2206.792145635273,196.55757331848145,0.00048000130934254607
2212.063911040369,193.84306526184085,-0.0005149144258233689
2217.862882764186,177.31479072570795,-0.0028502078167150853
2223.665579141579,177.16147041320795,-2.6422253126550355e-05
2229.4831441844353,193.84170722961426,0.002867219651783584
2235.307896679748,190.78004646301267,-0.0005256293325880222
2241.025164042404,174.80591011047366,-0.002794015976387379
2246.945066817081,184.16237068176267,0.0015805091616220295
2252.90014710515,161.31068611145017,-0.003837342817374922
2258.765453652025,168.81082344055176,0.0012787289580112266
2264.6228123022447,169.00381660461426,3.294883847606942e-05
2270.483130966501,166.00543403625485,-0.0005116415574203114
2276.352192122825,155.58572578430176,-0.0017753620169259985
2282.2027971143907,156.69865608215335,0.0001902248228099434
2288.044991413583,171.14909553527835,0.0024734609485896463
2293.8658943857786,197.83510017395017,0.004584512878180791
2299.7259257648248,205.40564155578616,0.001291894341881192
2305.6009930372525,181.33358955383295,-0.004097323636603412
2311.4717962188624,161.84965705871585,-0.003318784822517922
2317.212860014247,148.84073066711426,-0.002265943535074493
2323.0493077888473,149.65027046203616,0.00013870419580295644
2328.8852906123693,147.73802375793457,-0.00032766489585854205
2334.7493269111706,141.51916694641116,-0.0010605078984239414
2340.569227777555,147.72526741027835,0.001066358449456285
2346.5272332481936,147.81082344055176,1.43598441953498e-05
2352.505454665725,155.81082344055176,0.0013381906492354724
2358.2294335272463,160.46724128723145,0.0008134931940405992
2364.0976784544073,157.30670356750485,-0.0005385831298721287
2369.995894586298,143.79289436340335,-0.00229116887240434
2375.8691256851885,150.71266365051267,0.0011781878101845425
2381.691007210546,142.52704048156735,-0.0014060099184932259
2387.4767443067103,135.54420661926267,-0.0012069047981689523
2393.3828030279415,130.71449470520017,-0.0008177554850073896
2399.259104387721,120.02182197570795,-0.001819626338886985
2405.1107498332503,113.80514717102056,-0.0010623806350804987
2410.8941295372247,107.81808662414556,-0.001035218307170926
2416.702034426547,122.62922859191895,0.0025501695103518677
2422.544526760142,130.54091072082517,0.0013541621755176203
2428.3345676939953,123.83935737609866,-0.0011574276281094984
2434.1588181645757,104.17135810852056,-0.003376915084082588
2439.871867146036,116.71371650695795,0.002195387863667734
2445.6223376155936,107.81082344055176,-0.0015482025537801349
2451.4092992135666,102.73373603820795,-0.0008773321399129649
2457.1820040401253,105.82596015930176,0.0005356629541956242
2462.9482214570144,113.81082344055176,0.0013847662521122798
2468.7054948624027,126.81082344055176,0.0022580133137038573
2474.5016254627044,151.80595588684085,0.004312382547934319
2480.239198387112,126.54431343078616,-0.0044028446851788906
2485.924869316302,123.58926582336426,-0.0005197359545116749
2491.7454595348254,137.67817878723145,0.002420529952277218
2497.6381241168656,134.02754402160645,-0.000619521901306158
2503.4775630325216,128.18545722961426,-0.0010004534470476336
2509.3272044357186,123.48163032531735,-0.000804122266661703
2515.2205360052817,114.67375373840335,-0.0014945496419043315
2520.99491796109,93.36508369445795,-0.0036902079230335732
2526.857207914976,84.16416358947755,-0.001569509556394666
2532.718163075622,78.29136085510255,-0.0010020214407726788
2538.358290907789,82.81082344055176,0.0008013049916481934
2544.1010918406314,63.07232856750488,-0.003437084987599866
2549.8334137582087,98.13067817687985,0.0061159073257685695
2555.5293593573297,171.68632698059085,0.012913685273795978
2561.395529981023,167.54745674133295,-0.0007055489014487527
2567.2750473437554,160.95042610168457,-0.0011220360843670826
2573.0613829213903,161.81082344055176,0.0001486946837637214
2578.806117674853,145.88321113586426,-0.0027725583492061653
2584.6783622651074,149.07342720031735,0.0005432702973148556
2590.483497083589,163.76675605773926,0.002531091751847503
2596.3429869526385,102.23214912414556,-0.010501700371328825
2602.167774194198,46.50530433654785,-0.009567189749007443
2607.945927119739,60.25229835510254,0.0023791329505644917
2613.74751696743,82.37362861633295,0.003812977277260369
2619.560952784056,119.55307197570795,0.006395433704289481
2625.2893060364063,133.53357124328616,0.0024405791074149255
2631.2136492968502,88.99899482727056,-0.007517217429544814
2637.0558789054116,63.78582191467285,-0.004315676480029035
2642.7135404975907,42.222116470336914,-0.0038114166238123865
2648.4436379524996,56.91219520568848,0.00256366996389682
2654.3546096198816,71.97325325012206,0.0025479834605778443
2660.296246815267,66.89453315734863,-0.0008547677897125618
2666.251387276456,57.72115516662598,-0.001540413370684895
2672.191619442045,66.04297065734863,0.001400924283554102
2678.093149075913,99.80311775207517,0.005720575713283232
2684.0598235759103,97.38694953918457,-0.00040494386159186665
2689.9432526202163,53.51067543029785,-0.007457602323146943
2695.9118516272006,23.748624801635735,-0.004986438290432218
2701.7328216751544,26.085023880004876,0.00040137624126591166
2707.6853379538284,22.918996810913086,-0.0005318804554024769
2713.615645308523,20.58528709411621,-0.0003935225574690245
2719.528227939745,18.16512107849121,-0.0004093246837422733
2725.4317083129326,12.193807601928711,-0.0010114903580747277
2731.2772714670837,19.148920059204094,0.0011898105065097882
2737.1710812746273,-14.879526138305657,-0.005773590819635146
2742.920873682401,-18.22061538696289,-0.0005810799784945296
2748.528108680155,-15.72501850128174,0.00044506729014938634
2754.1010242232105,-13.18917655944824,0.00045502967382907936
2759.8846022457574,-2.6619949340820295,0.001820184941627268
2765.7936438820116,4.533407211303712,0.0012176935937021072
2771.563297195693,10.056451797485344,0.0009572576177298265
2777.4023644360004,31.443174362182617,0.003662695030648602
2783.1306127397424,-19.4191312789917,-0.00887920755948169
2788.9610055308626,11.533212661743178,0.005308792228865956
2794.71375079664,28.556360244750984,0.00295913460383468
2800.6305172691177,-4.070732116699212,-0.005514345126382331
2806.6058056645516,-7.189176559448231,-0.0005218901978241009
2812.3142596832554,-17.080141067504872,-0.0017326870770349996
2817.988451529605,-22.874589920043935,-0.0010211936799893314
2823.687966366914,-23.766320705413808,-0.00015645731449500706
2829.353330153495,-12.522596359252923,0.001984642958461642
2835.056495432322,-24.465906620025624,-0.0020941546802284603
2840.733357074136,8.61439323425294,0.0058272161524282355
2846.5135966080074,70.19661140441897,0.01065392148704289
2852.2897221438593,115.87890815734868,0.007908813004389195
2858.056827250728,64.08175849914552,-0.008981481817716819
2863.9162424079445,35.85645484924318,-0.004817085475696284
2869.770777657952,40.42316627502443,0.0007800297087246258
2875.6593430009766,50.79334449768068,0.001761070416742531
2881.4658977578974,59.95314216613771,0.0015774926874734918
2887.351081230699,85.56508064270017,0.00435193543156779
2893.2258884384223,90.90520668029787,0.0009089874524864978
2899.086465143157,109.82318305969237,0.0032280059339741657
2904.991442205583,98.40976142883297,-0.0019328477503298266
2910.652014564937,69.81798744201657,-0.0050510393952600315
2916.4468219822834,57.43345069885255,-0.002137178313483142
2922.2472815171177,54.15359687805177,-0.0005654472376031266
2927.947587665743,63.32142829895021,0.0016083050948253789
2933.7799082380957,89.96082496643068,0.00456754671438341
2939.5836563858493,41.30951881408693,-0.008382739035837517
2945.4951914821445,-15.052570343017564,-0.009534256033162504
2951.456839843076,-16.620843887329084,-0.0002630603902418792
2957.090376167728,-23.73540544509886,-0.0012628944144083573
2962.7042933875714,-12.961914062499986,0.0019190684437808306
2968.2956160043636,-20.190905570983865,-0.0012928947234726322
2973.6634092266163,-17.229335784912095,0.0005517294842495648
2977.9499817696815,-17.905462265014634,-0.00015773125808785787
2982.3818856932967,-18.997425079345685,-0.00024638684257403975
2986.8766933568063,-17.183440208435044,0.00040357341330468643
2991.244824230988,-15.385791778564434,0.0004115372184693109
2996.182890198013,-14.247543334960923,0.0002305049084407528
3001.982072997114,-17.595866203308084,-0.0005773783969814312
3007.5681068955078,-15.865397453308084,0.0003097848637290839
3013.367283205821,-19.690167427062974,-0.000659536763342226
3019.1684407910293,-13.842336654663065,0.0010080454954905181
3024.870217634426,-9.200391769409165,0.0008141225117622543
3030.577950678662,3.223558425903338,0.002176687329106695
